source	time	heading	story	url
Moneycontrol.com	1534662000	Green cover along roads as Noida prepares 'dust free zones' to check pollution	A total 315 km stretch along both the sides of the roads in the city has been identified to be covered with grass and shrubs, with the authority targeting to get work ...	https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvaW5kaWEvZ3JlZW4tY292ZXItYWxvbmctcm9hZHMtYXMtbm9pZGEtcHJlcGFyZXMtZHVzdC1mcmVlLXpvbmVzLXRvLWNoZWNrLXBvbGx1dGlvbi0yODU5MjIxLmh0bWzSAdIBaHR0cHM6Ly93d3ctbW9uZXljb250cm9sLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvaW5kaWEvZ3JlZW4tY292ZXItYWxvbmctcm9hZHMtYXMtbm9pZGEtcHJlcGFyZXMtZHVzdC1mcmVlLXpvbmVzLXRvLWNoZWNrLXBvbGx1dGlvbi0yODU5MjIxLmh0bWwvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl?hl=en-IN&gl=IN&ceid=IN%3Aen
The New York Times	1549602114	Choi Ho-sung and His Bizarre Swing Arrive on the PGA Tour	Choi, 45, has become a bit of a YouTube star for his unorthodox tee routine. On Thursday, he made his debut in the United States at Pebble Beach.	https://news.google.com/articles/CAIiEK9ABpLMTk8R0tykFEMFWW8qFwgEKg8IACoHCAowjuuKAzCWrzwwxoEY?hl=en-IN&gl=IN&ceid=IN%3Aen
Times Now	1529046000	Delhi, Gurugram might turn deserts as Aravalli green cover diminishes: Experts	Environmental experts worry about the prevailing conditions of sandstorm in the Delhi-NCR region, which is choking the city from past three days. A study ...	https://news.google.com/articles/CBMiigFodHRwczovL3d3dy50aW1lc25vd25ld3MuY29tL21pcnJvci1ub3cvaW4tZm9jdXMvYXJ0aWNsZS9hcmF2YWxsaS1jb3Zlci1kZXBsZXRpbmctZXhwZXJ0cy1mZWFyLWZyZXF1ZW50LXNhbmRzdG9ybXMtdG8taGl0LWRlbGhpLW5jci8yNDA3OTTSAdsBaHR0cHM6Ly93d3ctdGltZXNub3duZXdzLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy50aW1lc25vd25ld3MuY29tL2FtcC9taXJyb3Itbm93L2luLWZvY3VzL2FydGljbGUvYXJhdmFsbGktY292ZXItZGVwbGV0aW5nLWV4cGVydHMtZmVhci1mcmVxdWVudC1zYW5kc3Rvcm1zLXRvLWhpdC1kZWxoaS1uY3IvMjQwNzk0P2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl?hl=en-IN&gl=IN&ceid=IN%3Aen
The Hindu	1538636400	NHAI rapped for not maintaining green cover along highways	The National Green Tribunal on Wednesday came down heavily on the National Highways Authority of India for not maintaining green cover along national ...	https://news.google.com/articles/CAIiEKX49jLUckQj6P19Z3wkaikqGQgEKhAIACoHCAowiYr-CjD1iIoDMMT73AU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Indian Express	1532588400	At Gurgaon civic body meet, schemes to up green cover	The Municipal Corporation of Gurgaon's (MCG) house meeting Wednesday focussed on matters concerning the environment and schemes to increase the city's ...	https://news.google.com/articles/CAIiEJFGVUza5SNI_2ahMY9MuCIqGAgEKg8IACoHCAow3rvTBDD89X4w8YzmBQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Billboard	1536822000	Al Green Releases Cover of 'Before The Next Teardrop Falls,' First Single in 10 Years: Listen	Ten-time Grammy winning soul singer Green released the Freddy Fender cover as a part of Amazon's original series Produced By, exclusively on Amazon ...	https://news.google.com/articles/CBMifGh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vYXJ0aWNsZXMvY29sdW1ucy9yb2NrLzg0NzQ5ODkvYWwtZ3JlZW4tZmlyc3Qtc2luZ2xlLTEwLXllYXJzLWJlZm9yZS10aGUtbmV4dC10ZWFyZHJvcC1mYWxscy1saXN0ZW7SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Times Now	1538809200	Gulmarg's green cover destroyed, High court orders flouted openly	The green cover in Kashmir's Gulmarg is under threat due to the ongoing illegal construction in the economically sensitive zones. Despite the clear order by the ...	https://news.google.com/articles/CBMidGh0dHBzOi8vd3d3LnRpbWVzbm93bmV3cy5jb20vdmlkZW9zL25ld3MvaW5kaWEvZ3VsbWFyZ3MtZ3JlZW4tY292ZXItZGVzdHJveWVkLWhpZ2gtY291cnQtb3JkZXJzLWZsb3V0ZWQtb3Blbmx5LzExNzg00gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
India Today	1527318000	Aravalli attacked: Land mafia chopping off green cover surrounding Capital	Land-grabbers are ravaging the green Aravallis, chopping off trees in the ancient ranges passing through Gurugram and Faridabad districts. The encroachers ...	https://news.google.com/articles/CAIiEKXY92ayURKCl0yzJScJZhwqGQgEKhAIACoHCAowot7cCjD8xM4BMK7khgI?hl=en-IN&gl=IN&ceid=IN%3Aen
CricTracker	1544688000	Twitter Reactions: Perth Curator unveils green cover for the second Test	India have won only five Tests in Australia 11 years and Kohli will be desperate to do it this time around. Kohli, who became the first Asian captain to.	https://news.google.com/articles/CAIiEBdLxW5RPszdCsLhQeOHE1oqGQgEKhAIACoHCAow_sf-CjDt3fYCMLC13QU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Times	1537686000	Philip Green on rack as insurers cut cover for Arcadia	Sir Philip Green has come under new pressure as credit insurers cut cover for suppliers to his Arcadia high street empire, which includes Topshop.Euler Hermes ...	https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LnRoZXRpbWVzLmNvLnVrL2FydGljbGUvcGhpbGlwLWdyZWVuLW9uLXJhY2stYXMtaW5zdXJlcnMtY3V0LWNvdmVyLWZvci1hcmNhZGlhLXpwMGR2Y3d2cdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
CNN	1545120000	Alan Greenspan: Investors should prepare for the worst	Former Fed chairman Alan Greenspan says he thinks the bull market is at an end.	https://news.google.com/articles/CAIiEMSlvJwpM3tmJYZlSRNR8PMqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-IN&gl=IN&ceid=IN%3Aen
CBS Sports	1536217200	NFL Week 1 best bets: Bears cover in Green Bay, Rams blast Raiders, Falcons upset Eagles	I'm not sure if you've heard yet because it was a relatively minor move that didn't draw much attention, but the Bears traded two first-round picks (among other ...	https://news.google.com/articles/CAIiECVrIlivm3J6Bxanunr8wrsqFggEKg4IACoGCAow5tYTMODEAjDyugQ?hl=en-IN&gl=IN&ceid=IN%3Aen
